book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
Lam	3	14	הָיִיתִי שְּׂחֹק לְכָל־עַמִּי נְגִינָתָם כָּל־הַיּוֹם ׃	ἐγενήθην γέλως παντὶ λαῷ μου, ψαλμὸς αὐτῶν ὅλην τὴν ἡμέραν.	HE factus sum in derisu omni populo meo canticum eorum tota die	He Factus sum in derisum omni populo meo, canticum eorum tota die.		I was a derision to all my people; and their song all the day.
Lam	3	15	הִשְׂבִּיעַנִי בַמְּרוֹרִים הִרְוַנִי לַעֲנָה ׃	Οὐαύ. ’Ἐχόρτασέν με πικρίας, ἐμέθυσέν με χολῆς,	HE replevit me amaritudinibus inebriavit me absinthio	He Replevit me amaritudinibus; inebriavit me absinthio.		He hath filled me with bitterness, he hath made me drunken with wormwood.
Lam	3	16	ס וַיַּגְרֵס בֶּחָצָץ שִׁנָּי הִכְפִּישַׁנִי בָּאֵפֶר ׃	καὶ ἐξέβαλεν ψήφῳ ὀδόντας μου, ἐψώμισέν με σποδόν·	VAV et fregit ad numerum dentes meos cibavit me cinere	Vau Et fregit ad numerum dentes meos; cibavit me cinere.		He hath also broken my teeth with gravel stones, he hath covered me with ashes.
Lam	3	17	וַתִּזְנַח מִשָּׁלוֹם נַפְשִׁי נָשִׁיתִי טוֹבָה ׃	καὶ ἀπώσατο ἐξ εἰρήνης ψυχὴν μου, ἐπελαθόμην ἀγαθά,	VAV et repulsa est anima mea oblitus sum bonorum	Vau Et repulsa est a pace anima mea; oblitus sum bonorum.		And thou hast removed my soul far off from peace: I forgat prosperity.
Lam	3	18	וָאֹמַר אָבַד נִצְחִי וְתוֹחַלְתִּי מֵיְהוָה ׃ ס	καὶ ἀπώλετο νῖκός μου καὶ ἡ ἐλπίς μου ἀπὸ Κυρίου.	VAV et dixi periit finis meus et spes mea a Domino	Vau Et dixi: Periit finis meus, et spes mea a Domino.		And I said, My strength and my hope is perished from the Lord:
Lam	3	19	זְכָר־עָנְיִי וּמְרוּדִי לַעֲנָה וָרֹאשׁ ׃	Zάι. ʼΚἘμνήσθην ἀπὸ πτωχείας μου καὶ ἐκ διωγμοῦ,	ZAI recordare paupertatis et transgressionis meae absinthii et fellis	Zain Recordare paupertatis, et transgressionis me, absinthii et fellis.		Remembering mine affliction and my misery, the wormwood and the gall.
Lam	3	20	זָכוֹר תִּזְכּוֹר וְתָשִׁיחַ עָלַי נַפְשִׁי ׃	πικρία καὶ χολὴ μου μνησθήσεται, καὶ καταδολεσχήσει ἐπʼ ἐμὲ ἡ ψυχή μου·	ZAI memoria memor ero et tabescet in me anima mea	Zain Memoria memor ero, et tabescet in me anima mea.		My soul hath them still in remembrance, and is humbled in me.
Lam	3	21	זֹאת אָשִׁיב אֶל־לִבִּי עַל־כֵּן אוֹחִיל ׃ ס	ταύτην τάξω εἰς τὴν καρδίαν μου, διὰ τοῦτο ὑπομενῶ.	ZAI hoc recolens in corde meo ideo sperabo	Zain Hc recolens in corde meo, ideo sperabo.		This I recall to my mind, therefore have I hope.
Lam	3	22	חַסְדֵי יְהוָה כִּי לֹא־תָמְנוּ כִּי לֹא־כָלוּ רַחֲמָיו ׃		HETH misericordiae Domini quia non sumus consumpti quia non defecerunt miserationes eius	Heth Misericordi Domini, quia non sumus consumpti; quia non defecerunt miserationes ejus.		It is of the Lord's mercies that we are not consumed, because his compassions fail not.
Lam	3	23	חֲדָשִׁים לַבְּקָרִים רַבָּה אֱמוּנָתֶךָ ׃		HETH novae diluculo multa est fides tua	Heth Novi diluculo, multa est fides tua.		They are new every morning: great is thy faithfulness.
Lam	3	24	חֶלְקִי יְהוָה אָמְרָה נַפְשִׁי עַל־כֵּן אוֹחִיל לוֹ ׃ ס		HETH pars mea Dominus dixit anima mea propterea expectabo eum	Heth Pars mea Dominus, dixit anima mea; propterea exspectabo eum.		The Lord is my portion, saith my soul; therefore will I hope in him.
Lam	3	25	טוֹב יְהוָה לְקוָֹו לְנֶפֶשׁ תִּדְרְשֶׁנּוּ ׃	Ἥθ. Ἀγαθὸς Κύριος τοῖς ὑπομένουσιν αὐτόν, ψυχῇ ἡ ζητήσει αὐτὸν ἀγαθόν·	TETH bonus est Dominus sperantibus in eum animae quaerenti illum	Teth Bonus est Dominus sperantibus in eum, anim qurenti illum.		The Lord is good unto them that wait for him, to the soul that seeketh him.
Lam	3	26	טוֹב וְיָחִיל וְדוּמָם לִתְשׁוּעַת יְהוָה ׃	καὶ ὑπομενεῖ καὶ ἡσυχάσει εἰς τὸ σωτήριον Κυρίου.	TETH bonum est praestolari cum silentio salutare Domini	Teth Bonum est prstolari cum silentio salutare Dei.		It is good that a man should both hope and quietly wait for the salvation of the Lord.
Lam	3	27	טוֹב לַגֶּבֶר כִּי־יִשָּׂא עֹל בִּנְעוּרָיו ׃	Tήθ. Ἀγαθὸν ἀνδρὶ ὅταν ἄρῃ ζυγὸν ἐν νεότητι αὐτοῦ,	TETH bonum est viro cum portaverit iugum ab adulescentia sua	Teth Bonum est viro cum portaverit jugum ab adolescentia sua.		It is good for a man that he bear the yoke in his youth.
Lam	3	28	ס יֵשֵׁב בָּדָד וְיִדֹּם כִּי נָטַל עָלָיו ׃	καθήσεται κατὰ μόνας καὶ σιωπήσεται, ὅτι ἤρεν ἐφʼ ἑαυτῷ.	IOTH sedebit solitarius et tacebit quia levavit super se	Jod Sedebit solitarius, et tacebit, quia levavit super se.		He sitteth alone and keepeth silence, because he hath borne it upon him.
Lam	3	29	יִתֵּן בֶּעָפָר פִּיהוּ אוּלַי יֵשׁ תִּקְוָה ׃		IOTH ponet in pulvere os suum si forte sit spes	Jod Ponet in pulvere os suum, si forte sit spes.		He putteth his mouth in the dust; if so be there may be hope.
Lam	3	30	יִתֵּן לְמַכֵּהוּ לֶחִי יִשְׂבַּע בְּחֶרְפָּה ׃	Ἰώδ. Δώσει τῷ παίοντι αὐτὸν σιαγόνα, χορτασθήσεται ὀνειδισμῶν,	IOTH dabit percutienti se maxillam saturabitur obprobriis	Jod Dabit percutienti se maxillam: saturabitur opprobriis.		He giveth his cheek to him that smiteth him: he is filled full with reproach.
Lam	3	31	ס כִּי לֹא יִזְנַח לְעוֹלָם אֲדֹנָי ׃	ὅτι οὐκ εἰς τὸν αἰῶνα ἀπώσεται Κύριος.	CAPH quia non repellet in sempiternum Dominus	Caph Quia non repellet in sempiternum Dominus.		For the Lord will not cast off for ever:
Lam	3	32	כִּי אִם־הוֹגָה וְרִחַם כְּרֹב חַסְדּוֹ ׃	Xάφ. Ὅτι ὁ ταπεινώσας οἰκτειρήσει καὶ κατὰ τὸ πλῆθος τοῦ ἐλέους αὐτοῦ·	CAPH quia si abiecit et miserebitur secundum multitudinem misericordiarum suarum	Caph Quia si abjecit, et miserebitur, secundum multitudinem misericordiarum suarum.		But though he cause grief, yet will he have compassion according to the multitude of his mercies.
Lam	3	33	כִּי לֹא עִנָּה מִלִּבּוֹ וַיַּגֶּה בְּנֵי־אִישׁ ׃ ס	οὐκ ἀπεκρίθη ἀπὸ καρδίας αὐτοῦ καὶ ἐταπείνωσεν υἱοὺς ἀνδρός.	CAPH non enim humiliavit ex corde suo et abiecit filios hominis	Caph Non enim humiliavit ex corde suo et abjecit filios hominum.		For he doth not afflict willingly nor grieve the children of men.
Lam	3	34	לְדַכֵּא תַּחַת רַגְלָיו כֹּל אֲסִירֵי אָרֶץ ׃	Λαβδ. Γοῦ ταπεινῶσαι ὑπὸ τοὺς πόδας αὐτοῦ πάντας δεσμίους γῆς,	LAMED ut contereret sub pedibus suis omnes vinctos terrae	Lamed Ut conteret sub pedibus suis omnes vinctos terr.		To crush under his feet all the prisoners of the earth.
Lam	3	35	לְהַטּוֹת מִשְׁפַּט־גָּבֶר נֶגֶד פְּנֵי עֶלְיוֹן ׃	τοῦ ἐκκλῖναι κρίσιν ἀνδρὸς κατέναντι προσώπου Γψίστου,	LAMED ut declinaret iudicium viri in conspectu vultus Altissimi	Lamed Ut declinaret judicium viri in conspectu vultus Altissimi.		To turn aside the right of a man before the face of the most High,
Lam	3	36	לְעַוֵּת אָדָם בְּרִיבוֹ אֲדֹנָי לֹא רָאָה ׃ ס	καταδικάσαι ἄνθρωπον ἐν τῷ κρίνεσθαι αὐτόν, Κύριος οὐκ εἶπεν.	LAMED ut perverteret hominem in iudicio suo Dominus ignoravit	Lamed Ut perverteret hominem in judicio suo; Dominus ignoravit.		To subvert a man in his cause, the Lord approveth not.
Lam	3	37	מִי זֶה אָמַר וַתֶּהִי אֲדֹנָי לֹא צִוָּה ׃	τίς οὕτως εἶπεν, καὶ ἐγενήθη; Κύριος οὐκ ἐνετείλατο·	MEM quis est iste qui dixit ut fieret Domino non iubente	Mem Quis est iste qui dixit ut fieret, Domino non jubente?		Who is he that saith, and it cometh to pass, when the Lord commandeth it not?
Lam	3	38	מִפִּי עֶלְיוֹן לֹא תֵצֵא הָרָעוֹת וְהַטּוֹב ׃	ἐκ στόματος Ὑψίστου οὐκ ἐξελεύσεται τὰ κακὰ καὶ τὸ ἀγαθόν.	MEM ex ore Altissimi non egredientur nec mala nec bona	Mem Ex ore Altissimi non egredientur nec mala nec bona?		Out of the mouth of the most High proceedeth not evil and good?
Lam	3	39	מַה־יִּתְאוֹנֵן אָדָם חָי גֶּבֶר עַל־חֶטְאוֹ ׃ ס	Μήμ. Τί γογγύσῃ ἄνθρωπος ζῶν ἀνὴρ περὶ τῆς ἁμαρτίας αὐτοῦ;	MEM quid murmuravit homo vivens vir pro peccatis suis	Mem Quid murmuravit homo vivens, vir pro peccatis suis?		Wherefore doth a living man complain, a man for the punishment of his sins?
Lam	3	40	נַחְפְּשָׂה דְרָכֵינוּ וְנַחְקֹרָה וְנָשׁוּבָה עַד־יְהוָה ׃	Nούν. Ἐξηρευνήθη ἡ ὁδὸς ἡμῶν καὶ ἠτάσθη, καὶ ἐπιστρέψωμεν ἕως Κυρίου·	NUN scrutemur vias nostras et quaeramus et revertamur ad Dominum	Nun Scrutemur vias nostras, et quramus, et revertamur ad Dominum.		Let us search and try our ways, and turn again to the Lord.
Lam	3	41	נִשָּׂא לְבָבֵנוּ אֶל־כַּפָּיִם אֶל־אֵל בַּשָּׁמָיִם ׃	ἀναλάβωμεν καρδίας ἡμῶν ἐπὶ χειρῶν πρὸς Γψηλὸν ἐν οὐρανῷ·	NUN levemus corda nostra cum manibus ad Dominum in caelos	Nun Levemus corda nostra cum manibus ad Dominum in clos.		Let us lift up our heart with our hands unto God in the heavens.
Lam	3	42	נַחְנוּ פָשַׁעְנוּ וּמָרִינוּ אַתָּה לֹא סָלָחְתָּ ׃ ס	ἡμαρτήσαμεν, ἠσεβήσαμεν, καὶ οὐχ ἱλάσθης.	NUN nos inique egimus et ad iracundiam provocavimus idcirco tu inexorabilis es	Nun Nos inique egimus, et ad iracundiam provocavimus; idcirco tu inexorabilis es.		We have transgressed and have rebelled: thou hast not pardoned.
Lam	3	43	סַכֹּתָה בָאַף וַתִּרְדְּפֵנוּ הָרַגְתָּ לֹא חָמָלְתָּ ׃	Σάμχ. Ἐπεσκέπασας ἐν θυμῷ καὶ ἀπεδίωξας ἡμᾶς, ἀπέκτεινας, οὐκ ἐφείσω.	SAMECH operuisti in furore et percussisti nos occidisti nec pepercisti	Samech Operuisti in furore, et percussisti nos; occidisti, nec pepercisti.		Thou hast covered with anger, and persecuted us: thou hast slain, thou hast not pitied.
Lam	3	44	סַכּוֹתָה בֶעָנָן לָךְ מֵעֲבוֹר תְּפִלָּה ׃	ἐπεσκέπασας νεφέλην σεαυτῷ εἰνεκεν προσευχῆς,	SAMECH opposuisti nubem tibi ne transeat oratio	Samech Opposuisti nubem tibi, ne transeat oratio.		Thou hast covered thyself with a cloud, that our prayer should not pass through.
Lam	3	45	סְחִי וּמָאוֹס תְּשִׂימֵנוּ בְּקֶרֶב הָעַמִּים ׃ ס	καμμύσαι με καὶ ἀπαωσθῆναι.	SAMECH eradicationem et abiectionem posuisti me in medio populorum	Samech Eradicationem et abjectionem posuisti me in medio populorum.		Thou hast made us as the offscouring and refuse in the midst of the people.
Lam	3	46	פָּצוּ עָלֵינוּ פִּיהֶם כָּל־אֹיְבֵינוּ ׃	Ἄιν. Ἕθηκας ἡμᾶς ἐν μέσῳ τῶν λαῶν, ⁴⁶ διήνοιξαν ἐφʼ ἡμᾶς τὸ στόμα αὐτῶν πάντες οἱ ἐχθροὶ ἡμῶν.	FE aperuerunt super nos os suum omnes inimici	Phe Aperuerunt super nos os suum omnes inimici.		All our enemies have opened their mouths against us.
Lam	3	47	פַּחַד וָפַחַת הָיָה לָנוּ הַשֵּׁאת וְהַשָּׁבֶר ׃	φόβος καὶ θυμὸς ἐγενήθη ἡμῖν, ἔπαρσις καὶ συντριβή·	FE formido et laqueus facta est nobis vaticinatio et contritio	Phe Formido et laqueus facta est nobis vaticinatio, et contritio.		Fear and a snare is come upon us, desolation and destruction.
Lam	3	48	פַּלְגֵי־מַיִם תֵּרַד עֵינִי עַל־שֶׁבֶר בַּת־עַמִּי ׃ ס	ἀφέσεις ὑδάτων κατάξει ὁ ὀφθαλμός μου ἐπὶ τὸ σύντριμμα τῆς θυγατρὸς τοῦ λαοῦ μου.	FE divisiones aquarum deduxit oculus meus in contritione filiae populi mei	Phe Divisiones aquarum deduxit oculus meus, in contritione fili populi mei.		Mine eye runneth down with rivers of water for the destruction of the daughter of my people.
Lam	3	49	עֵינִי נִגְּרָה וְלֹא תִדְמֶה מֵאֵין הֲפֻגוֹת ׃	Φή. Ὁ ὀφθαλμός μου κατεπόθη, καὶ οὐ σιγήσομαι τοῦ μὴ εἰνιι ἕκνηψιν,	AIN oculus meus adflictus est nec tacuit eo quod non esset requies	Ain Oculus meus afflictus est, nec tacuit, eo quod non esset requies.		Mine eye trickleth down, and ceaseth not, without any intermission.
Lam	3	50	עַד־יַשְׁקִיף וְיֵרֶא יְהוָה מִשָּׁמָיִם ׃	ἔως οὗ διακύψῃ καὶ ἴδῃ Κύριος ἐξ οὐρανοῦ.	AIN donec respiceret et videret Dominus de caelis	Ain Donec respiceret et videret Dominus de clis.		Till the Lord look down, and behold from heaven.
Lam	3	51	עֵינִי עוֹלְלָה לְנַפְשִׁי מִכֹּל בְּנוֹת עִירִי ׃ ס	ὀφθαλμός μου ἐπιφυλλιεῖ ἐπὶ τὴν ψυχὴν μου παρὰ πάσας θυγατέρας πόλεαως.	AIN oculus meus depraedatus est animam meam in cunctis filiabus urbis meae	Ain Oculus meus deprdatus est animam meam in cunctis filiabus urbis me.		Mine eye affecteth mine heart because of all the daughters of my city.
Lam	3	52	צוֹד צָדוּנִי כַּצִּפּוֹר אֹיְבַי חִנָּם ׃	Τιαδή. ηρεύοντες ἐθήρευσάν με ὡς στρουθίον πάντες οἱ ἐχθροί μου δωρεάν,	SADE venatione ceperunt me quasi avem inimici mei gratis	Sade Venatione ceperunt me quasi avem inimici mei gratis.		Mine enemies chased me sore, like a bird, without cause.
Lam	3	53	צָמְתוּ בַבּוֹר חַיָּי וַיַּדּוּ־אֶבֶן בִּי ׃	ἐθανάτωσαν ἐν λάκκῳ ζωήν μου καὶ ἐπέθηκαν λίθον ἐπʼ ἐμοί.	SADE lapsa est in lacu vita mea et posuerunt lapidem super me	Sade Lapsa est in lacum vita mea, et posuerunt lapidem super me.		They have cut off my life in the dungeon, and cast a stone upon me.
Lam	3	54	צָפוּ־מַיִם עַל־רֹאשִׁי אָמַרְתִּי נִגְזָרְתִּי ׃	ὑπερεχύθη ὕδωρ ἐπὶ κεφαλὴν μου· εἶπα Ἀπῶσμαι.	SADE inundaverunt aquae super caput meum dixi perii	Sade Inundaverunt aqu super caput meum; dixi: Perii.		Waters flowed over mine head; then I said, I am cut off.
Lam	3	55	ס קָרָאתִי שִׁמְךָ יְהוָה מִבּוֹר תַּחְתִּיּוֹת ׃	Κὼφ. Ἐπεκαλεσάμην τὸ ὄνομά σου, Κύριε, ἐκ λάκκου κατωτάτου,	COPH invocavi nomen tuum Domine de lacis novissimis	Coph Invocavi nomen tuum, Domine, de lacu novissimo.		I called upon thy name, O Lord, out of the low dungeon.
Lam	3	56	קוֹלִי שָׁמָעְתָּ אַל־תַּעְלֵם אָזְנְךָ לְרַוְחָתִי לְשַׁוְעָתִי ׃	φωνήν μου ἤκουσας μὴ κρύψῃς τὰ ὥτά σου εἰς τὴν δέησίν μου·	COPH vocem meam audisti ne avertas aurem tuam a singultu meo et clamoribus	Coph Vocem meam audisti; ne avertas aurem tuam a singultu meo et clamoribus.		Thou hast heard my voice: hide not thine ear at my breathing, at my cry.
Lam	3	57	קָרַבְתָּ בְּיוֹם אֶקְרָאֶךָּ אָמַרְתָּ אַל־תִּירָא ׃ ס	εἰς τὴν βοήθειάν μου ἤγγισας, ἐν ῇ σε ἡμέρᾳ ἐπεκαλεσάμην εἶπάς μοι Μὴ φοβοῦ.	COPH adpropinquasti in die quando invocavi te dixisti ne timeas	Coph Appropinquasti in die quando invocavi te; dixisti: Ne timeas.		Thou drewest near in the day that I called upon thee: thou saidst, Fear not.
Lam	3	58	רַבְתָּ אֲדֹנָי רִיבֵי נַפְשִׁי גָּאַלְתָּ חַיָּי ׃	'Ρήχς. Ἐδίκασας, Κύριε, τὰς δίκας τῆς ψυχῆς μου, ἐλυτρώσω τὴν ζωήν μου.	RES iudicasti Domine causam animae meae redemptor vitae meae	Res Judicasti, Domine, causam anim me, redemptor vit me.		O Lord, thou hast pleaded the causes of my soul; thou hast redeemed my life.
Lam	3	59	רָאִיתָה יְהוָה עַוָּתָתִי שָׁפְטָה מִשְׁפָּטִי ׃	ἴδες, Κύριε, τὰς ταραχάς μου, ἔκρινας τὴν κρίσιν μου.	RES vidisti Domine iniquitatem adversum me iudica iudicium meum	Res Vidisti, Domine, iniquitatem illorum adversum me: judica judicium meum.		O Lord, thou hast seen my wrong: judge thou my cause.
Lam	3	60	רָאִיתָה כָּל־נִקְמָתָם כָּל־מַחְשְׁבֹתָם לִי ׃	τἶδες πᾶσαν τὴν ἐκδίκησιν αὐτῶν, εἰς πάντας διαλογισμοὺς αὐτῶν ἐν ἐμοί.	RES vidisti omnem furorem universas cogitationes eorum adversum me	Res Vidisti omnem furorem, universas cogitationes eorum adversum me.		Thou hast seen all their vengeance and all their imaginations against me.
Lam	3	61	ס שָׁמַעְתָּ חֶרְפָּתָם יְהוָה כָּל־מַחְשְׁבֹתָם עָלָי ׃	Xσέν. Ἥκουσας τὸν ὀνειδισμὸν αὐτῶν, πάντας τοὺς διαλογισμοὺς αὐτῶν κατʼ ἐμοῦ,	SEN audisti obprobria eorum Domine omnes cogitationes eorum adversum me	Sin Audisti opprobrium eorum, Domine, omnes cogitationes eorum adversum me.		Thou hast heard their reproach, O Lord, and all their imaginations against me;
Lam	3	62	שִׂפְתֵי קָמַי וְהֶגְיוֹנָם עָלַי כָּל־הַיּוֹם ׃	χείλη ἐπανισταμένων μοι καὶ μελέτας αὐτῶν κατʼ ἐμοῦ ὅλην τὴν ἡμέραν.	SEN labia insurgentium mihi et meditationes eorum adversum me tota die	Sin Labia insurgentium mihi, et meditationes eorum adversum me tota die.		The lips of those that rose up against me, and their device against me all the day.
Lam	3	63	שִׁבְתָּם וְקִימָתָם הַבִּיטָה אֲנִי מַנְגִּינָתָם ׃ ס	καθέδραν αὐτῶν καὶ ἀνάκτησιν αὐτῶν. ἐπίβλεψον ἐπ ὀφθαλμοὺς αὐτῶν,	SEN sessionem eorum et resurrectionem eorum vide ego sum psalmus eorum	Sin Sessionem eorum et resurrectionem eorum vide; ego sum psalmus eorum.		Behold their sitting down, and their rising up; I am their musick.
Lam	3	64	תָּשִׁיב לָהֶם גְּמוּל יְהוָה כְּמַעֲשֵׂה יְדֵיהֶם ׃	Κποδώσεις αὐτοῖς ἀνταπόδομα, Κύριε, κατὰ τὰ ἔργα τῶν χειρῶν αὐτῶν.	THAU reddes eis vicem Domine iuxta opera manuum suarum	Thau Redes eis vicem, Domine, juxta opera manuum suarum.		Render unto them a recompence, O Lord, according to the work of their hands.
Lam	3	65	תִּתֵּן לָהֶם מְגִנַּת־לֵב תַּאֲלָתְךָ לָהֶם ׃	Θαύ. Ἀποδώσεις αὐτοῖς ὑπερασπισμόν, καρδίας μόχθον.	THAU dabis eis scutum cordis laborem tuum	Thau Dabis eis scutum cordis, laborem tuum.		Give them sorrow of heart, thy curse unto them.
Lam	3	66	תִּרְדֹּף בְּאַף וְתַשְׁמִידֵם מִתַּחַת שְׁמֵי יְהוָה ׃ פ	σὺ αὐτοὺς καταδιώξεις ἐν ὀργῇ καὶ ἐξαναλώσεις αὐτοὺς ὑποκάτω τοῦ οὐρανοῦ, Κύριε.	THAU persequeris in furore et conteres eos sub caelis Domine	Thau Persequeris in furore, et conteres eos sub clis, Domine.]		Persecute and destroy them in anger from under the heavens of the Lord.
Lam	4	1	אֵיכָה יוּעַם זָהָב יִשְׁנֶא הַכֶּתֶם הַטּוֹב תִּשְׁתַּפֵּכְנָה אַבְנֵי־קֹדֶשׁ בְּרֹאשׁ כָּל־חוּצוֹת ׃ ס	Ἅλεφ. Πῶς ἀμαυρωθήσεται χρυσίον, ἀλλοιωθήσεται τὸ ἀργύριον τὸ ἀγαθόν; ἐξεχύθησαν λίθοι ἅγιοι ἐπʼ ἀρχῆς πασῶν ἐξόδων.	ALEPH quomodo obscuratum est aurum mutatus est color optimus dispersi sunt lapides sanctuarii in capite omnium platearum	[ Aleph Quomodo obscuratum est aurum, mutatus est color optimus! dispersi sunt lapides sanctuarii in capite omnium platearum!		How is the gold become dim! how is the most fine gold changed! the stones of the sanctuary are poured out in the top of every street.
Lam	4	2	בְּנֵי צִיּוֹן הַיְקָרִים הַמְסֻלָּאִים בַּפָּז אֵיכָה נֶחְשְׁבוּ לְנִבְלֵי־חֶרֶשׂ מַעֲשֵׂה יְדֵי יוֹצֵר ׃ ס	Bή. υἱοὶ Σειὼν οἱ τίμιοι οἱ ἐπηρμένοι ἐν χρυσίῳ, πῶς ἐλογίσθησαν εἰς ἄγγια ὀστράκινα, ἔργα χειρῶν κεραμέως	BETH filii Sion incliti et amicti auro primo quomodo reputati sunt in vasa testea opus manuum figuli	Beth Filii Sion inclyti, et amicti auro primo: quomodo reputati sunt in vasa testea, opus manuum figuli!		The precious sons of Zion, comparable to fine gold, how are they esteemed as earthen pitchers, the work of the hands of the potter!
Lam	4	3	גַּם־תַּנִּין חָלְצוּ שַׁד הֵינִיקוּ גּוּרֵיהֶן בַּת־עַמִּי לְאַכְזָר כַּיְ עֵנִים בַּמִּדְבָּר ׃ ס	Γίμελ Καί γε δράκοντες ἐξέδυσαν μαστούς, ἐθήλασαν σκύμνοι αὐτῶν θυγατέρας λαοῦ μου εἰς ἀνίατον, ὡς στρουθίον ἐν ἐρήμῃ.	GIMEL sed et lamiae nudaverunt mammam lactaverunt catulos suos filia populi mei crudelis quasi strutio in deserto	Ghimel Sed et lami nudaverunt mammam, lactaverunt catulos suos: filia populi mei crudelis quasi struthio in deserto.		Even the sea monsters draw out the breast, they give suck to their young ones: the daughter of my people is become cruel, like the ostriches in the wilderness.
Lam	4	4	דָּבַק לְשׁוֹן יוֹנֵק אֶל־חִכּוֹ בַּצָּמָא עוֹלָלִים שָׁאֲלוּ לֶחֶם פֹּרֵשׂ אֵין לָהֶם ׃	Δάλεθ. Ἐκολλήθη ἡ γλῶσσα θηλάζοντος πρὸς τὸν φάρυγγα αὐτοῦ ἐν δίψει· νήπια ῆτησαν ἄρτον, ὁ διακλῶν οὐκ ἔστιν αὐτοῖς.	DELETH adhesit lingua lactantis ad palatum eius in siti parvuli petierunt panem et non erat qui frangeret eis	Daleth Adhsit lingua lactentis ad palatum ejus in siti; parvuli petierunt panem, et non erat qui frangeret eis.		The tongue of the sucking child cleaveth to the roof of his mouth for thirst: the young children ask bread, and no man breaketh it unto them.
Lam	4	5	ס הָאֹכְלִים לְמַעֲדַנִּים נָשַׁמּוּ בַּחוּצוֹת הָאֱמֻנִים עֲלֵי תוֹלָע חִבְּקוּ אַשְׁפַּתּוֹת ׃ ס	Ἥ Οί ἔσθοντες τὰς τροφὰς ἠφανίσθησαν ἐν ταῖς ἐξόδοις, οἱ τιθηνούμενοι ἐπὶ κόκκῳ περιεβάλοντο κοπρίας.	HE qui vescebantur voluptuose interierunt in viis qui nutriebantur in croceis amplexati sunt stercora	He Qui vescebantur voluptuose, interierunt in viis; qui nutriebantur in croceis, amplexati sunt stercora.		They that did feed delicately are desolate in the streets: they that were brought up in scarlet embrace dunghills.
Lam	4	6	וַיִּגְדַּל עֲוֹן בַּת־עַמִּי מֵחַטַּאת סְדֹם הַהֲפוּכָה כְמוֹ־רָגַע וְלֹא־חָלוּ בָהּ יָדָיִם ׃ ס	Οὐαό. Καὶ ἐμεγαλύνθη ἀνομία θυγατρὸς λαοῦ μου ὑπέρ ἀνομίας Σοδόμων, τῆς κατεστραμμένης ὥσπερ σπουδῇ, καὶ οὐκ ἐπόνεσαν ἐν αὐτῇ χεῖρας.	VAV et maior effecta est iniquitas filiae populi mei peccato Sodomorum quae subversa est in momento et non ceperunt in ea manus	Vau Et major effecta est iniquitas fili populi mei peccato Sodomorum, qu subversa est in momento, et non ceperunt in ea manus.		For the punishment of the iniquity of the daughter of my people is greater than the punishment of the sin of Sodom, that was overthrown as in a moment, and no hands stayed on her.
Lam	4	7	זַכּוּ נְזִירֶיהָ מִשֶּׁלֶג צַחוּ מֵחָלָב אָדְמוּ עֶצֶם מִפְּנִינִים סַפִּיר גִּזְרָתָם ׃ ס	Ζάιν. Ἐκαθαριώθησαν Ναζειραῖοι αὐτῆς ὑπέρ χιόνα, ἔλαμψαν ὑπέρ γάλα, ἐπυρώθησαν ὑπέρ λίθους, σαπφείρου τὸ ἀπόσπασμα αὐτῶν.	ZAI candidiores nazarei eius nive nitidiores lacte rubicundiores ebore antiquo sapphyro pulchriores	Zain Candidiores Nazari ejus nive, nitidiores lacte, rubicundiores ebore antiquo, sapphiro pulchriores.		Her Nazarites were purer than snow, they were whiter than milk, they were more ruddy in body than rubies, their polishing was of sapphire:
Lam	4	8	חָשַׁךְ מִשְּׁחוֹר תָּאֳרָם לֹא נִכְּרוּ בַּחוּצוֹת צָפַד עוֹרָם עַל־עַצְמָם יָבֵשׁ הָיָה כָעֵץ ׃ ס	Ἥθ. Ἐσκότασεν ὑπέρ ἀσβόλην τὸ εἶδος αὐτῶν, οὐκ ἐπεγνώσθησαν ἐν ταῖς ἐξόδοις· ἐπάγη δέρμα αὐτῶν ἐπὶ τὰ ὀστέα αὐτῶν, ἐξηράνθησαν, ἐγενήθησαν ὥσπερ ξύλον.	HETH denigrata est super carbones facies eorum et non sunt cogniti in plateis adhesit cutis eorum ossibus aruit et facta est quasi lignum	Heth Denigrata est super carbones facies eorum et non sunt cogniti in plateis; adhsit cutis eorum ossibus: aruit, et facta est quasi lignum.		Their visage is blacker than a coal; they are not known in the streets: their skin cleaveth to their bones; it is withered, it is become like a stick.
Lam	4	9	טוֹבִים הָיוּ חַלְלֵי־חֶרֶב מֵחַלְלֵי רָעָב שֶׁהֵם יָזוּבוּ מְדֻקָּרִים מִתְּנוּבֹת שָׂדָי ׃ ס	Τήθ. Καλοὶ ἦσαν οἱ τραυματίαι όομφαίας ἡ οἱ τραυματίαι λιμοῦ· ἐπορεύθησαν ἐκκεκεντημένοι ἀπὸ γενημάτων ἀγρῶν.	TETH melius fuit occisis gladio quam interfectis fame quoniam isti extabuerunt consumpti ab sterilitate terrae	Teth Melius fuit occisis gladio quam interfectis fame, quoniam isti extabuerunt consumpti a sterilitate terr.		They that be slain with the sword are better than they that be slain with hunger: for these pine away, stricken through for want of the fruits of the field.
